"Timestamp","Direction","Topic","Payload"
"2026-08-14T07:09:44.322Z","IN","m360/DF/0000/out/1/4/1/0/37","406"
"2026-08-14T07:09:44.323Z","IN","m360/DF/0000/out/1/5/1/0/37","317"
"2026-08-14T07:09:44.323Z","IN","m360/DF/0000/out/1/5/1/0/37","317"
"2026-08-14T07:09:44.324Z","IN","m360/DF/0000/out/1/6/1/0/37","246"
"2026-08-14T07:09:44.325Z","IN","m360/DF/0000/out/1/6/1/0/37","246"
"2026-08-14T07:10:23.301Z","IN","m360/DF/0000/out/2/1/1/0/37","117"
"2026-08-14T07:10:23.301Z","IN","m360/DF/0000/out/2/1/1/0/37","117"
"2026-08-14T07:10:23.451Z","IN","m360/DF/0000/out/2/3/1/0/37","1020"
"2026-08-14T07:10:23.453Z","IN","m360/DF/0000/out/2/3/1/0/37","1020"
"2026-08-14T07:10:23.453Z","IN","m360/DF/0000/out/2/4/1/0/37","1018"
"2026-08-14T07:10:23.454Z","IN","m360/DF/0000/out/2/4/1/0/37","1018"
"2026-08-14T07:10:23.456Z","IN","m360/DF/0000/out/2/5/1/0/37","617"
"2026-08-14T07:10:23.457Z","IN","m360/DF/0000/out/2/5/1/0/37","617"
"2026-08-14T07:10:23.748Z","IN","m360/DF/0000/out/2/6/1/0/37","338"
"2026-08-14T07:10:23.749Z","IN","m360/DF/0000/out/2/6/1/0/37","338"
"2026-08-14T07:10:26.085Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":34981,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":34981,""rssi"":-64,""wifiRssi"":-64,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-14T07:10:26.086Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":34981,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":34981,""rssi"":-64,""wifiRssi"":-64,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-14T07:10:26.102Z","IN","m360/DF/0000/gateway/status","{""timestamp"":34981,""isConnected"":true,""connectionTime"":34973,""reconnectCount"":0,""lastErrorCode"":0,""uptime"":34981,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-14T07:10:44.127Z","IN","m360/DF/0000/out/1/1/1/0/37","346"
"2026-08-14T07:10:44.128Z","IN","m360/DF/0000/out/1/1/1/0/37","346"
"2026-08-14T07:10:44.255Z","IN","m360/DF/0000/out/1/2/1/0/37","343"
"2026-08-14T07:10:44.258Z","IN","m360/DF/0000/out/1/2/1/0/37","343"
"2026-08-14T07:10:44.261Z","IN","m360/DF/0000/out/1/3/1/0/37","129"
"2026-08-14T07:10:44.261Z","IN","m360/DF/0000/out/1/3/1/0/37","129"
"2026-08-14T07:10:44.635Z","IN","m360/DF/0000/out/1/4/1/0/37","432"
