"Timestamp","Direction","Topic","Payload"
"2026-08-05T13:48:23.595Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507278,""isConnected"":true,""connectionTime"":410932,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507278,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:48:33.949Z","IN","m360/DF/0000/out/1/1/1/0/37","1012"
"2026-08-05T13:48:34.005Z","IN","m360/DF/0000/out/1/2/1/0/37","935"
"2026-08-05T13:48:34.005Z","IN","m360/DF/0000/out/1/3/1/0/37","165"
"2026-08-05T13:48:34.054Z","IN","m360/DF/0000/out/1/4/1/0/37","939"
"2026-08-05T13:48:34.060Z","IN","m360/DF/0000/out/1/5/1/0/37","416"
"2026-08-05T13:48:34.231Z","IN","m360/DF/0000/out/1/6/1/0/37","668"
"2026-08-05T13:48:46.668Z","IN","m360/DF/0000/out/2/1/1/0/37","46"
"2026-08-05T13:48:46.727Z","IN","m360/DF/0000/out/2/2/1/0/37","1006"
"2026-08-05T13:48:46.794Z","IN","m360/DF/0000/out/2/6/1/0/37","861"
"2026-08-05T13:49:23.541Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507338,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507338,""rssi"":-63,""wifiRssi"":-63,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:49:23.600Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507338,""isConnected"":true,""connectionTime"":410992,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507338,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:49:34.007Z","IN","m360/DF/0000/out/1/2/1/0/37","931"
"2026-08-05T13:49:34.065Z","IN","m360/DF/0000/out/1/3/1/0/37","156"
"2026-08-05T13:49:34.067Z","IN","m360/DF/0000/out/1/4/1/0/37","937"
"2026-08-05T13:49:34.101Z","IN","m360/DF/0000/out/1/5/1/0/37","404"
"2026-08-05T13:49:34.102Z","IN","m360/DF/0000/out/1/6/1/0/37","671"
"2026-08-05T13:49:46.649Z","IN","m360/DF/0000/out/2/1/1/0/37","50"
"2026-08-05T13:49:46.706Z","IN","m360/DF/0000/out/2/2/1/0/37","1002"
"2026-08-05T13:50:23.552Z","IN","m360/DF/0000/out/events","{""event"":""node_lost"",""nodeId"":99,""timestamp"":507398,""rssi"":-63,""details"":""Inactivity detected: timeout 300 s""}"
"2026-08-05T13:50:23.613Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507398,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507398,""rssi"":-63,""wifiRssi"":-63,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:50:23.613Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507398,""isConnected"":true,""connectionTime"":411052,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507398,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:50:34.098Z","IN","m360/DF/0000/out/1/2/1/0/37","932"
"2026-08-05T13:50:34.169Z","IN","m360/DF/0000/out/1/3/1/0/37","161"
"2026-08-05T13:50:34.170Z","IN","m360/DF/0000/out/1/4/1/0/37","935"
"2026-08-05T13:50:34.244Z","IN","m360/DF/0000/out/1/5/1/0/37","401"
"2026-08-05T13:50:34.256Z","IN","m360/DF/0000/out/1/6/1/0/37","691"
"2026-08-05T13:50:46.673Z","IN","m360/DF/0000/out/2/1/1/0/37","72"
"2026-08-05T13:50:46.749Z","IN","m360/DF/0000/out/2/2/1/0/37","1013"
"2026-08-05T13:50:46.749Z","IN","m360/DF/0000/out/2/3/1/0/37","1016"
"2026-08-05T13:50:46.751Z","IN","m360/DF/0000/out/2/6/1/0/37","869"
"2026-08-05T13:51:23.552Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507458,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507458,""rssi"":-62,""wifiRssi"":-62,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:51:23.613Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507458,""isConnected"":true,""connectionTime"":411112,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507458,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:51:34.138Z","IN","m360/DF/0000/out/1/1/1/0/37","1013"
"2026-08-05T13:51:34.194Z","IN","m360/DF/0000/out/1/2/1/0/37","935"
"2026-08-05T13:51:34.195Z","IN","m360/DF/0000/out/1/3/1/0/37","170"
"2026-08-05T13:51:34.234Z","IN","m360/DF/0000/out/1/4/1/0/37","942"
"2026-08-05T13:51:34.235Z","IN","m360/DF/0000/out/1/5/1/0/37","385"
"2026-08-05T13:51:34.437Z","IN","m360/DF/0000/out/1/6/1/0/37","660"
"2026-08-05T13:51:46.694Z","IN","m360/DF/0000/out/2/1/1/0/37","6"
"2026-08-05T13:51:46.755Z","IN","m360/DF/0000/out/2/2/1/0/37","1001"
"2026-08-05T13:51:46.760Z","IN","m360/DF/0000/out/2/3/1/0/37","1023"
"2026-08-05T13:51:46.849Z","IN","m360/DF/0000/out/2/6/1/0/37","873"
"2026-08-05T13:52:23.563Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507518,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507518,""rssi"":-62,""wifiRssi"":-62,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:52:23.622Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507518,""isConnected"":true,""connectionTime"":411172,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507518,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:52:34.188Z","IN","m360/DF/0000/out/1/1/1/0/37","1012"
"2026-08-05T13:52:34.248Z","IN","m360/DF/0000/out/1/2/1/0/37","934"
"2026-08-05T13:52:34.248Z","IN","m360/DF/0000/out/1/3/1/0/37","186"
"2026-08-05T13:52:34.302Z","IN","m360/DF/0000/out/1/4/1/0/37","938"
"2026-08-05T13:52:34.305Z","IN","m360/DF/0000/out/1/5/1/0/37","418"
"2026-08-05T13:52:34.319Z","IN","m360/DF/0000/out/1/6/1/0/37","676"
"2026-08-05T13:52:46.722Z","IN","m360/DF/0000/out/2/1/1/0/37","18"
"2026-08-05T13:52:46.781Z","IN","m360/DF/0000/out/2/2/1/0/37","1002"
"2026-08-05T13:52:46.781Z","IN","m360/DF/0000/out/2/3/1/0/37","1019"
"2026-08-05T13:52:46.825Z","IN","m360/DF/0000/out/2/5/1/0/37","1011"
"2026-08-05T13:52:46.826Z","IN","m360/DF/0000/out/2/6/1/0/37","891"
"2026-08-05T13:53:23.559Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507578,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507578,""rssi"":-62,""wifiRssi"":-62,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:53:23.618Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507578,""isConnected"":true,""connectionTime"":411232,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507578,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:53:34.241Z","IN","m360/DF/0000/out/1/1/1/0/37","993"
"2026-08-05T13:53:34.299Z","IN","m360/DF/0000/out/1/2/1/0/37","935"
"2026-08-05T13:53:34.301Z","IN","m360/DF/0000/out/1/3/1/0/37","168"
"2026-08-05T13:53:34.372Z","IN","m360/DF/0000/out/1/4/1/0/37","953"
"2026-08-05T13:53:34.373Z","IN","m360/DF/0000/out/1/5/1/0/37","403"
"2026-08-05T13:53:34.376Z","IN","m360/DF/0000/out/1/6/1/0/37","673"
"2026-08-05T13:53:46.754Z","IN","m360/DF/0000/out/2/1/1/0/37","53"
"2026-08-05T13:53:46.814Z","IN","m360/DF/0000/out/2/2/1/0/37","999"
"2026-08-05T13:53:46.814Z","IN","m360/DF/0000/out/2/5/1/0/37","1013"
"2026-08-05T13:53:46.848Z","IN","m360/DF/0000/out/2/6/1/0/37","871"
"2026-08-05T13:54:23.564Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507638,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507638,""rssi"":-63,""wifiRssi"":-63,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:54:25.040Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507638,""isConnected"":true,""connectionTime"":411292,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507638,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:54:34.297Z","IN","m360/DF/0000/out/1/1/1/0/37","1011"
"2026-08-05T13:54:34.348Z","IN","m360/DF/0000/out/1/2/1/0/37","934"
"2026-08-05T13:54:34.349Z","IN","m360/DF/0000/out/1/3/1/0/37","187"
"2026-08-05T13:54:34.417Z","IN","m360/DF/0000/out/1/4/1/0/37","939"
"2026-08-05T13:54:34.418Z","IN","m360/DF/0000/out/1/5/1/0/37","415"
"2026-08-05T13:54:34.421Z","IN","m360/DF/0000/out/1/6/1/0/37","675"
"2026-08-05T13:54:46.779Z","IN","m360/DF/0000/out/2/1/1/0/37","20"
"2026-08-05T13:54:46.837Z","IN","m360/DF/0000/out/2/2/1/0/37","995"
"2026-08-05T13:54:46.837Z","IN","m360/DF/0000/out/2/3/1/0/37","1017"
"2026-08-05T13:54:46.868Z","IN","m360/DF/0000/out/2/5/1/0/37","1009"
"2026-08-05T13:55:14.000Z","IN","m360/DF/0000/out/events","{""event"":""node_discovered"",""nodeId"":2,""timestamp"":507688,""rssi"":-62,""details"":""Node discovered, parent: 0""}"
"2026-08-05T13:55:14.067Z","IN","m360/DF/0000/out/2/255/3/0/21","0"
"2026-08-05T13:55:14.181Z","IN","m360/DF/0000/out/events","{""event"":""node_discovered"",""nodeId"":1,""timestamp"":507688,""rssi"":-62,""details"":""Node discovered, parent: 0""}"
"2026-08-05T13:55:14.206Z","IN","m360/DF/0000/out/1/255/3/0/21","0"
"2026-08-05T13:55:23.569Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507698,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507698,""rssi"":-62,""wifiRssi"":-62,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:55:23.587Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507698,""isConnected"":true,""connectionTime"":411352,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507698,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:55:34.341Z","IN","m360/DF/0000/out/1/1/1/0/37","1017"
"2026-08-05T13:55:34.465Z","IN","m360/DF/0000/out/1/3/1/0/37","161"
"2026-08-05T13:55:34.465Z","IN","m360/DF/0000/out/1/4/1/0/37","937"
"2026-08-05T13:55:34.465Z","IN","m360/DF/0000/out/1/5/1/0/37","387"
"2026-08-05T13:55:34.466Z","IN","m360/DF/0000/out/1/6/1/0/37","661"
"2026-08-05T13:55:39.787Z","IN","m360/DF/0000/out/events","{""event"":""node_reconnected"",""nodeId"":99,""timestamp"":507714,""rssi"":-61,""details"":""Node back online or discovered""}"
"2026-08-05T13:55:39.808Z","IN","m360/DF/0000/out/99/12/1/0/1","14"
"2026-08-05T13:55:46.801Z","IN","m360/DF/0000/out/2/1/1/0/37","4"
"2026-08-05T13:55:46.863Z","IN","m360/DF/0000/out/2/2/1/0/37","1002"
"2026-08-05T13:55:46.863Z","IN","m360/DF/0000/out/2/3/1/0/37","1015"
"2026-08-05T13:55:46.913Z","IN","m360/DF/0000/out/2/4/1/0/37","1023"
"2026-08-05T13:55:46.913Z","IN","m360/DF/0000/out/2/5/1/0/37","1023"
"2026-08-05T13:55:46.946Z","IN","m360/DF/0000/out/2/6/1/0/37","869"
"2026-08-05T13:56:23.574Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507758,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507758,""rssi"":-62,""wifiRssi"":-62,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:56:23.633Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507758,""isConnected"":true,""connectionTime"":411412,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507758,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:56:34.432Z","IN","m360/DF/0000/out/1/1/1/0/37","1013"
"2026-08-05T13:56:34.489Z","IN","m360/DF/0000/out/1/2/1/0/37","922"
"2026-08-05T13:56:34.490Z","IN","m360/DF/0000/out/1/3/1/0/37","149"
"2026-08-05T13:56:34.722Z","IN","m360/DF/0000/out/1/4/1/0/37","926"
"2026-08-05T13:56:34.722Z","IN","m360/DF/0000/out/1/5/1/0/37","351"
"2026-08-05T13:56:34.723Z","IN","m360/DF/0000/out/1/6/1/0/37","662"
"2026-08-05T13:56:46.790Z","IN","m360/DF/0000/out/2/1/1/0/37","28"
"2026-08-05T13:56:46.849Z","IN","m360/DF/0000/out/2/2/1/0/37","1004"
"2026-08-05T13:56:46.849Z","IN","m360/DF/0000/out/2/3/1/0/37","1022"
"2026-08-05T13:56:46.891Z","IN","m360/DF/0000/out/2/5/1/0/37","1011"
"2026-08-05T13:56:46.892Z","IN","m360/DF/0000/out/2/6/1/0/37","868"
"2026-08-05T13:57:23.578Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507818,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507818,""rssi"":-62,""wifiRssi"":-62,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:57:23.638Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507818,""isConnected"":true,""connectionTime"":411472,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507818,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:57:34.480Z","IN","m360/DF/0000/out/1/1/1/0/37","1012"
"2026-08-05T13:57:34.538Z","IN","m360/DF/0000/out/1/2/1/0/37","935"
"2026-08-05T13:57:34.538Z","IN","m360/DF/0000/out/1/3/1/0/37","140"
"2026-08-05T13:57:34.741Z","IN","m360/DF/0000/out/1/4/1/0/37","936"
"2026-08-05T13:57:34.743Z","IN","m360/DF/0000/out/1/5/1/0/37","391"
"2026-08-05T13:57:34.743Z","IN","m360/DF/0000/out/1/6/1/0/37","672"
"2026-08-05T13:57:46.822Z","IN","m360/DF/0000/out/2/1/1/0/37","103"
"2026-08-05T13:57:46.884Z","IN","m360/DF/0000/out/2/2/1/0/37","1001"
"2026-08-05T13:57:46.884Z","IN","m360/DF/0000/out/2/3/1/0/37","1019"
"2026-08-05T13:57:46.915Z","IN","m360/DF/0000/out/2/5/1/0/37","1010"
"2026-08-05T13:57:46.930Z","IN","m360/DF/0000/out/2/6/1/0/37","869"
"2026-08-05T13:58:23.582Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507878,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507878,""rssi"":-59,""wifiRssi"":-59,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:58:23.640Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507878,""isConnected"":true,""connectionTime"":411532,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507878,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:58:34.542Z","IN","m360/DF/0000/out/1/2/1/0/37","930"
"2026-08-05T13:58:34.601Z","IN","m360/DF/0000/out/1/3/1/0/37","180"
"2026-08-05T13:58:34.601Z","IN","m360/DF/0000/out/1/4/1/0/37","940"
"2026-08-05T13:58:34.739Z","IN","m360/DF/0000/out/1/5/1/0/37","386"
"2026-08-05T13:58:34.740Z","IN","m360/DF/0000/out/1/6/1/0/37","660"
"2026-08-05T13:58:46.860Z","IN","m360/DF/0000/out/2/1/1/0/37","53"
"2026-08-05T13:58:46.919Z","IN","m360/DF/0000/out/2/2/1/0/37","986"
"2026-08-05T13:58:46.919Z","IN","m360/DF/0000/out/2/3/1/0/37","1018"
"2026-08-05T13:58:46.963Z","IN","m360/DF/0000/out/2/5/1/0/37","1012"
"2026-08-05T13:58:46.964Z","IN","m360/DF/0000/out/2/6/1/0/37","878"
"2026-08-05T13:59:23.589Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507938,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507938,""rssi"":-59,""wifiRssi"":-59,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T13:59:23.647Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507938,""isConnected"":true,""connectionTime"":411592,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507938,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T13:59:34.637Z","IN","m360/DF/0000/out/1/3/1/0/37","151"
"2026-08-05T13:59:34.697Z","IN","m360/DF/0000/out/1/4/1/0/37","930"
"2026-08-05T13:59:34.698Z","IN","m360/DF/0000/out/1/5/1/0/37","369"
"2026-08-05T13:59:34.754Z","IN","m360/DF/0000/out/1/6/1/0/37","610"
"2026-08-05T13:59:46.894Z","IN","m360/DF/0000/out/2/1/1/0/37","64"
"2026-08-05T13:59:46.952Z","IN","m360/DF/0000/out/2/2/1/0/37","1006"
"2026-08-05T13:59:46.954Z","IN","m360/DF/0000/out/2/3/1/0/37","1019"
"2026-08-05T13:59:46.996Z","IN","m360/DF/0000/out/2/5/1/0/37","1011"
"2026-08-05T13:59:46.997Z","IN","m360/DF/0000/out/2/6/1/0/37","871"
"2026-08-05T14:00:23.593Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":507998,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":507998,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:00:23.653Z","IN","m360/DF/0000/gateway/status","{""timestamp"":507998,""isConnected"":true,""connectionTime"":411652,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":507998,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:00:34.702Z","IN","m360/DF/0000/out/1/1/1/0/37","1010"
"2026-08-05T14:00:34.762Z","IN","m360/DF/0000/out/1/2/1/0/37","934"
"2026-08-05T14:00:34.762Z","IN","m360/DF/0000/out/1/3/1/0/37","146"
"2026-08-05T14:00:34.816Z","IN","m360/DF/0000/out/1/4/1/0/37","935"
"2026-08-05T14:00:34.817Z","IN","m360/DF/0000/out/1/5/1/0/37","377"
"2026-08-05T14:00:34.824Z","IN","m360/DF/0000/out/1/6/1/0/37","659"
"2026-08-05T14:00:46.925Z","IN","m360/DF/0000/out/2/1/1/0/37","47"
"2026-08-05T14:00:46.985Z","IN","m360/DF/0000/out/2/2/1/0/37","1002"
"2026-08-05T14:00:46.986Z","IN","m360/DF/0000/out/2/4/1/0/37","1022"
"2026-08-05T14:00:47.026Z","IN","m360/DF/0000/out/2/5/1/0/37","1012"
"2026-08-05T14:00:47.027Z","IN","m360/DF/0000/out/2/6/1/0/37","872"
"2026-08-05T14:01:23.602Z","IN","m360/DF/0000/out/events","{""event"":""node_lost"",""nodeId"":99,""timestamp"":508058,""rssi"":-58,""details"":""Inactivity detected: timeout 300 s""}"
"2026-08-05T14:01:23.660Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":508058,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":508058,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:01:23.661Z","IN","m360/DF/0000/gateway/status","{""timestamp"":508058,""isConnected"":true,""connectionTime"":411712,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":508058,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:01:34.759Z","IN","m360/DF/0000/out/1/1/1/0/37","1011"
"2026-08-05T14:01:34.817Z","IN","m360/DF/0000/out/1/2/1/0/37","935"
"2026-08-05T14:01:34.817Z","IN","m360/DF/0000/out/1/3/1/0/37","169"
"2026-08-05T14:01:34.855Z","IN","m360/DF/0000/out/1/4/1/0/37","932"
"2026-08-05T14:01:34.858Z","IN","m360/DF/0000/out/1/5/1/0/37","382"
"2026-08-05T14:01:35.054Z","IN","m360/DF/0000/out/1/6/1/0/37","657"
"2026-08-05T14:01:46.962Z","IN","m360/DF/0000/out/2/1/1/0/37","234"
"2026-08-05T14:01:47.020Z","IN","m360/DF/0000/out/2/2/1/0/37","1015"
"2026-08-05T14:01:47.022Z","IN","m360/DF/0000/out/2/3/1/0/37","1017"
"2026-08-05T14:01:47.078Z","IN","m360/DF/0000/out/2/4/1/0/37","1023"
"2026-08-05T14:01:47.078Z","IN","m360/DF/0000/out/2/5/1/0/37","1011"
"2026-08-05T14:01:47.079Z","IN","m360/DF/0000/out/2/6/1/0/37","868"
"2026-08-05T14:02:23.604Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":508118,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":508118,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:02:23.664Z","IN","m360/DF/0000/gateway/status","{""timestamp"":508118,""isConnected"":true,""connectionTime"":411772,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":508118,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:02:34.804Z","IN","m360/DF/0000/out/1/1/1/0/37","1012"
"2026-08-05T14:02:34.862Z","IN","m360/DF/0000/out/1/2/1/0/37","933"
"2026-08-05T14:02:34.862Z","IN","m360/DF/0000/out/1/3/1/0/37","192"
"2026-08-05T14:02:34.947Z","IN","m360/DF/0000/out/1/4/1/0/37","937"
"2026-08-05T14:02:34.948Z","IN","m360/DF/0000/out/1/5/1/0/37","394"
"2026-08-05T14:02:34.949Z","IN","m360/DF/0000/out/1/6/1/0/37","645"
"2026-08-05T14:02:46.952Z","IN","m360/DF/0000/out/2/1/1/0/37","44"
"2026-08-05T14:02:47.012Z","IN","m360/DF/0000/out/2/2/1/0/37","1002"
"2026-08-05T14:02:47.012Z","IN","m360/DF/0000/out/2/3/1/0/37","1019"
"2026-08-05T14:02:47.064Z","IN","m360/DF/0000/out/2/6/1/0/37","886"
"2026-08-05T14:03:23.605Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":508178,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":508178,""rssi"":-59,""wifiRssi"":-59,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:03:23.663Z","IN","m360/DF/0000/gateway/status","{""timestamp"":508178,""isConnected"":true,""connectionTime"":411832,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":508178,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:03:34.866Z","IN","m360/DF/0000/out/1/1/1/0/37","1011"
"2026-08-05T14:03:34.925Z","IN","m360/DF/0000/out/1/2/1/0/37","936"
"2026-08-05T14:03:34.925Z","IN","m360/DF/0000/out/1/3/1/0/37","172"
"2026-08-05T14:03:34.965Z","IN","m360/DF/0000/out/1/4/1/0/37","976"
"2026-08-05T14:03:34.966Z","IN","m360/DF/0000/out/1/5/1/0/37","380"
"2026-08-05T14:03:35.135Z","IN","m360/DF/0000/out/1/6/1/0/37","652"
"2026-08-05T14:03:46.974Z","IN","m360/DF/0000/out/2/1/1/0/37","32"
"2026-08-05T14:03:47.034Z","IN","m360/DF/0000/out/2/3/1/0/37","1018"
"2026-08-05T14:03:47.063Z","IN","m360/DF/0000/out/2/6/1/0/37","866"
"2026-08-05T14:04:23.609Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":508238,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":508238,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:04:23.669Z","IN","m360/DF/0000/gateway/status","{""timestamp"":508238,""isConnected"":true,""connectionTime"":411892,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":508238,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:04:34.924Z","IN","m360/DF/0000/out/1/2/1/0/37","940"
"2026-08-05T14:04:34.988Z","IN","m360/DF/0000/out/1/3/1/0/37","176"
"2026-08-05T14:04:34.989Z","IN","m360/DF/0000/out/1/4/1/0/37","941"
"2026-08-05T14:04:35.062Z","IN","m360/DF/0000/out/1/5/1/0/37","390"
"2026-08-05T14:04:35.062Z","IN","m360/DF/0000/out/1/6/1/0/37","647"
"2026-08-05T14:04:46.995Z","IN","m360/DF/0000/out/2/1/1/0/37","46"
"2026-08-05T14:04:47.050Z","IN","m360/DF/0000/out/2/4/1/0/37","1022"
"2026-08-05T14:04:47.070Z","IN","m360/DF/0000/out/2/6/1/0/37","848"
"2026-08-05T14:05:23.620Z","IN","m360/DF/0000/out","{""nodeId"":0,""sensorId"":255,""command"":3,""ack"":0,""type"":22,""payload"":"""",""timestamp"":508298,""description"":""heartbeat"",""event"":""heartbeat"",""uptime"":508298,""rssi"":-58,""wifiRssi"":-58,""batteryLevel"":100,""ip"":""192.168.1.2"",""version"":""2.0"",""source"":""gateway""}"
"2026-08-05T14:05:23.674Z","IN","m360/DF/0000/gateway/status","{""timestamp"":508298,""isConnected"":true,""connectionTime"":411952,""reconnectCount"":3,""lastErrorCode"":0,""uptime"":508298,""source"":""gateway"",""type"":""mqtt_metrics""}"
"2026-08-05T14:05:34.970Z","IN","m360/DF/0000/out/1/2/1/0/37","930"
"2026-08-05T14:05:35.031Z","IN","m360/DF/0000/out/1/3/1/0/37","159"
"2026-08-05T14:05:35.034Z","IN","m360/DF/0000/out/1/4/1/0/37","936"
"2026-08-05T14:05:35.083Z","IN","m360/DF/0000/out/1/5/1/0/37","385"
"2026-08-05T14:05:35.086Z","IN","m360/DF/0000/out/1/6/1/0/37","655"
